CalvKey,CowKey,calvDate,calvType,assist,estimated,comment,VF,TechnicianID,ObservedFM,AbortionCause,CalvingEase,LactNo
467,155,2014-03-19,NORMAL,NONE,0,,,,,,,3
468,155,2016-03-07,NORMAL,NONE,0,,,,,,,4
469,156,2013-03-04,NORMAL,NONE,0,,,,,,,2
470,156,2015-04-04,NORMAL,NONE,0,,,,,,,4
471,156,2016-03-06,NORMAL,NONE,0,,,,,,,5
472,157,2013-03-15,NORMAL,NONE,0,,,,,,,2
473,157,2014-03-14,NORMAL,NONE,0,,,,,,,3
474,157,2015-08-21,NORMAL,NONE,0,,,,,,,4
475,158,2013-03-11,NORMAL,NONE,0,,,,,,,2
476,158,2015-04-07,NORMAL,NONE,0,,,,,,,4
477,158,2016-03-10,NORMAL,NONE,0,,,,,,,5
478,159,2013-03-07,NORMAL,NONE,0,,,,,,,2
479,159,2015-04-05,NORMAL,NONE,0,,,,,,,4
480,160,2012-03-14,NORMAL,NONE,0,,,,,,,1
481,160,2013-09-25,NORMAL,NONE,0,,,,,,,2
484,161,2012-11-19,NORMAL,NONE,0,,,,,,,2
485,161,2014-11-07,NORMAL,NONE,0,,,,,,,4
486,161,2015-11-14,NORMAL,NONE,0,,,,,,,5
487,162,2013-03-06,NORMAL,NONE,0,,,,,,,2
488,162,2015-04-10,NORMAL,NONE,0,,,,,,,4
489,163,2013-03-07,NORMAL,NONE,0,,,,,,,2
490,163,2014-03-10,NORMAL,NONE,0,,,,,,,3
491,163,2015-11-18,NORMAL,NONE,0,,,,,,,4
492,164,2012-07-09,NORMAL,NONE,0,,,,,,,1
493,164,2014-11-09,NORMAL,NONE,0,,,,,,,3
496,165,2012-12-03,NORMAL,NONE,0,,,,,,,1
497,165,2013-12-02,NORMAL,NONE,0,,,,,,,2
498,165,2015-09-11,NORMAL,NONE,0,,,,,,,3
499,165,2016-09-08,NORMAL,NONE,0,,,,,,,2
500,166,2012-09-02,NORMAL,NONE,0,,,,,,,1
501,166,2015-07-04,NORMAL,NONE,0,,,,,,,4
502,166,2016-06-05,NORMAL,NONE,0,,,,,,,2
503,167,2012-04-14,NORMAL,NONE,0,,,,,,,1
504,167,2014-09-25,NORMAL,NONE,0,,,,,,,2
505,168,2012-10-10,NORMAL,NONE,0,,,,,,,1
506,168,2015-07-19,NORMAL,NONE,0,,,,,,,3
507,168,2016-06-10,NORMAL,NONE,0,,,,,,,2
508,169,2012-09-05,NORMAL,NONE,0,,,,,,,1
509,169,2015-07-11,NORMAL,NONE,0,,,,,,,4
510,169,2016-06-15,NORMAL,NONE,0,,,,,,,2
511,170,2013-03-07,NORMAL,NONE,0,,,,,,,2
512,170,2015-04-05,NORMAL,NONE,0,,,,,,,4
513,170,2016-03-08,NORMAL,NONE,0,,,,,,,5
514,171,2014-09-08,NORMAL,NONE,0,,,,,,,2
515,171,2015-09-14,NORMAL,NONE,0,,,,,,,1
516,172,2013-03-12,NORMAL,NONE,0,,,,,,,2
517,172,2015-04-08,NORMAL,NONE,0,,,,,,,4
518,172,2016-03-10,NORMAL,NONE,0,,,,,,,5
519,173,2013-03-22,NORMAL,NONE,0,,,,,,,2
520,173,2015-04-07,NORMAL,NONE,0,,,,,,,4
521,173,2016-03-21,NORMAL,NONE,0,,,,,,,5
522,174,2012-08-31,NORMAL,NONE,0,,,,,,,1
523,174,2015-04-06,NORMAL,NONE,0,,,,,,,4
526,175,2014-11-15,NORMAL,NONE,0,,,,,,,2
527,175,2015-12-13,NORMAL,NONE,0,,,,,,,1
528,176,2012-07-12,NORMAL,NONE,0,,,,,,,1
529,176,2014-11-20,NORMAL,NONE,0,,,,,,,3
530,176,2015-11-09,NORMAL,NONE,0,,,,,,,4
531,176,2016-11-20,NORMAL,NONE,0,,,,,,,2
532,177,2013-02-25,NORMAL,NONE,0,,,,,,,2
533,177,2015-04-11,NORMAL,NONE,0,,,,,,,4
534,177,2016-06-09,NORMAL,NONE,0,,,,,,,3
535,178,2013-03-15,NORMAL,NONE,0,,,,,,,2
536,178,2015-04-14,NORMAL,NONE,0,,,,,,,4
537,178,2016-03-01,NORMAL,NONE,0,,,,,,,5
538,179,2013-03-27,NORMAL,NONE,0,,,,,,,2
539,179,2015-04-10,NORMAL,NONE,0,,,,,,,4
540,180,2013-03-12,NORMAL,NONE,0,,,,,,,2
541,180,2015-04-10,NORMAL,NONE,0,,,,,,,4
542,180,2016-03-08,NORMAL,NONE,0,,,,,,,5
543,181,2013-03-01,NORMAL,NONE,0,,,,,,,1
544,181,2014-08-20,NORMAL,NONE,0,,,,,,,2
545,181,2015-09-09,NORMAL,NONE,0,,,,,,,3
546,181,2016-09-06,NORMAL,NONE,0,,,,,,,2
547,182,2012-09-06,NORMAL,NONE,0,,,,,,,1
548,182,2014-08-20,NORMAL,NONE,0,,,,,,,3
551,182,2016-09-11,NORMAL,NONE,0,,,,,,,3
552,183,2012-08-24,NORMAL,NONE,0,,,,,,,1
553,183,2014-08-20,NORMAL,NONE,0,,,,,,,3
556,184,2013-09-17,NORMAL,NONE,0,,,,,,,1
557,185,2012-09-02,NORMAL,NONE,0,,,,,,,1
558,185,2014-11-15,NORMAL,NONE,0,,,,,,,3
559,185,2015-12-08,NORMAL,NONE,0,,,,,,,4
560,185,2016-11-18,NORMAL,NONE,0,,,,,,,2
561,186,2015-07-27,NORMAL,NONE,0,,,,,,,3
562,186,2016-06-10,NORMAL,NONE,0,,,,,,,1
563,187,2012-09-20,NORMAL,NONE,0,,,,,,,1
564,187,2014-11-20,NORMAL,NONE,0,,,,,,,3
567,188,2014-09-08,NORMAL,NONE,0,,,,,,,2
568,188,2015-09-14,NORMAL,NONE,0,,,,,,,1
569,188,2016-09-11,NORMAL,NONE,0,,,,,,,2
570,189,2012-11-15,NORMAL,NONE,0,,,,,,,1
571,189,2015-04-06,NORMAL,NONE,0,,,,,,,3
572,189,2016-03-10,NORMAL,NONE,0,,,,,,,4
573,190,2013-02-19,NORMAL,NONE,0,,,,,,,1
574,190,2014-01-29,NORMAL,NONE,0,,,,,,,2
575,190,2015-09-10,NORMAL,NONE,0,,,,,,,3
576,190,2016-09-05,NORMAL,NONE,0,,,,,,,2
577,191,2012-09-04,NORMAL,NONE,0,,,,,,,1
578,191,2014-11-29,NORMAL,NONE,0,,,,,,,3
579,191,2016-03-02,NORMAL,NONE,0,,,,,,,4
580,192,2013-03-22,NORMAL,NONE,0,,,,,,,1
581,192,2014-09-15,NORMAL,NONE,0,,,,,,,2
582,192,2015-09-11,NORMAL,NONE,0,,,,,,,3
583,193,2012-09-22,NORMAL,NONE,0,,,,,,,1
584,193,2015-07-09,NORMAL,NONE,0,,,,,,,4
585,193,2016-06-11,NORMAL,NONE,0,,,,,,,2
586,194,2012-05-24,NORMAL,NONE,0,,,,,,,1
587,194,2015-07-12,NORMAL,NONE,0,,,,,,,3
588,194,2016-06-10,NORMAL,NONE,0,,,,,,,2
589,195,2012-10-24,NORMAL,NONE,0,,,,,,,1
590,195,2014-11-15,NORMAL,NONE,0,,,,,,,3
591,195,2015-11-20,NORMAL,NONE,0,,,,,,,4
592,195,2016-11-19,NORMAL,NONE,0,,,,,,,2
593,196,2012-11-19,NORMAL,NONE,0,,,,,,,1
594,196,2014-11-22,NORMAL,NONE,0,,,,,,,3
595,196,2015-11-26,NORMAL,NONE,0,,,,,,,4
596,197,2012-09-01,NORMAL,NONE,0,,,,,,,1
597,197,2014-06-13,NORMAL,NONE,0,,,,,,,3
600,199,2012-08-31,NORMAL,NONE,0,,,,,,,1
601,199,2015-06-10,NORMAL,NONE,0,,,,,,,2
602,200,2012-09-03,NORMAL,NONE,0,,,,,,,1
603,200,2014-09-10,NORMAL,NONE,0,,,,,,,3
606,200,2016-09-12,NORMAL,NONE,0,,,,,,,3
607,201,2012-11-12,NORMAL,NONE,0,,,,,,,1
608,201,2013-11-28,NORMAL,NONE,0,,,,,,,2
609,201,2015-11-18,NORMAL,NONE,0,,,,,,,3
610,202,2012-09-16,NORMAL,NONE,0,,,,,,,1
611,202,2015-07-22,NORMAL,NONE,0,,,,,,,4
612,202,2016-06-09,NORMAL,NONE,0,,,,,,,2
613,203,2012-09-22,NORMAL,NONE,0,,,,,,,1
614,203,2014-09-10,NORMAL,NONE,0,,,,,,,3
617,203,2016-11-13,NORMAL,NONE,0,,,,,,,3
618,204,2012-10-30,NORMAL,NONE,0,,,,,,,1
619,204,2014-09-10,NORMAL,NONE,0,,,,,,,2
620,205,2012-11-08,NORMAL,NONE,0,,,,,,,1
621,205,2014-11-11,NORMAL,NONE,0,,,,,,,3
622,205,2015-11-16,NORMAL,NONE,0,,,,,,,4
623,206,2012-08-31,NORMAL,NONE,0,,,,,,,1
624,206,2013-07-13,NORMAL,NONE,0,,,,,,,2
625,206,2016-06-10,NORMAL,NONE,0,,,,,,,2
626,207,2012-11-28,NORMAL,NONE,0,,,,,,,1
627,207,2014-11-22,NORMAL,NONE,0,,,,,,,3
628,208,2012-11-16,NORMAL,NONE,0,,,,,,,1
629,208,2014-11-15,NORMAL,NONE,0,,,,,,,3
630,208,2015-11-14,NORMAL,NONE,0,,,,,,,4
631,208,2016-11-20,NORMAL,NONE,0,,,,,,,2
632,209,2012-09-18,NORMAL,NONE,0,,,,,,,1
633,209,2014-11-20,NORMAL,NONE,0,,,,,,,3
634,209,2015-11-22,NORMAL,NONE,0,,,,,,,4
635,209,2016-11-18,NORMAL,NONE,0,,,,,,,2
636,210,2012-10-10,NORMAL,NONE,0,,,,,,,1
637,210,2014-09-12,NORMAL,NONE,0,,,,,,,2
638,211,2013-03-27,NORMAL,NONE,0,,,,,,,1
639,211,2014-03-30,NORMAL,NONE,0,,,,,,,2
640,211,2015-11-24,NORMAL,NONE,0,,,,,,,3
641,212,2012-09-22,NORMAL,NONE,0,,,,,,,1
642,212,2015-04-08,NORMAL,NONE,0,,,,,,,3
643,212,2016-03-07,NORMAL,NONE,0,,,,,,,4
644,213,2013-06-17,NORMAL,NONE,0,,,,,,,2
645,213,2015-07-10,NORMAL,NONE,0,,,,,,,4
646,213,2016-06-11,NORMAL,NONE,0,,,,,,,3
647,214,2012-08-31,NORMAL,NONE,0,,,,,,,1
648,214,2014-09-20,NORMAL,NONE,0,,,,,,,3
649,215,2012-09-15,NORMAL,NONE,0,,,,,,,1
650,215,2014-11-15,NORMAL,NONE,0,,,,,,,3
651,215,2015-11-22,NORMAL,NONE,0,,,,,,,4
652,216,2012-09-16,NORMAL,NONE,0,,,,,,,1
653,216,2014-09-10,NORMAL,NONE,0,,,,,,,3
656,216,2016-11-20,NORMAL,NONE,0,,,,,,,3
657,217,2013-03-27,NORMAL,NONE,0,,,,,,,1
658,217,2015-04-07,NORMAL,NONE,0,,,,,,,3
659,217,2015-11-14,NORMAL,NONE,0,,,,,,,4
660,218,2012-09-25,NORMAL,NONE,0,,,,,,,1
661,218,2014-11-21,NORMAL,NONE,0,,,,,,,3
662,218,2015-11-21,NORMAL,NONE,0,,,,,,,4
663,218,2016-11-21,NORMAL,NONE,0,,,,,,,2
664,219,2012-09-19,NORMAL,NONE,0,,,,,,,1
665,219,2014-06-14,NORMAL,NONE,0,,,,,,,3
668,219,2016-09-12,NORMAL,NONE,0,,,,,,,3
669,220,2012-11-15,NORMAL,NONE,0,,,,,,,1
670,220,2014-09-08,NORMAL,NONE,0,,,,,,,2
671,220,2015-09-11,NORMAL,NONE,0,,,,,,,3
672,221,2013-01-31,NORMAL,NONE,0,,,,,,,1
673,221,2015-04-05,NORMAL,NONE,0,,,,,,,3
674,221,2016-03-06,NORMAL,NONE,0,,,,,,,4
675,222,2012-11-16,NORMAL,NONE,0,,,,,,,2
676,222,2014-09-17,NORMAL,NONE,0,,,,,,,4
677,222,2015-09-15,NORMAL,NONE,0,,,,,,,3
678,222,2016-09-17,NORMAL,NONE,0,,,,,,,4
679,223,2012-12-05,NORMAL,NONE,0,,,,,,,1
680,223,2014-11-11,NORMAL,NONE,0,,,,,,,3
681,224,2013-03-22,NORMAL,NONE,0,,,,,,,1
682,224,2015-04-07,NORMAL,NONE,0,,,,,,,3
683,224,2016-06-11,NORMAL,NONE,0,,,,,,,2
684,225,2012-11-21,NORMAL,NONE,0,,,,,,,1
685,225,2015-02-06,NORMAL,NONE,0,,,,,,,3
686,225,2015-12-11,NORMAL,NONE,0,,,,,,,4
687,225,2016-11-20,NORMAL,NONE,0,,,,,,,2
688,226,2012-09-18,NORMAL,NONE,0,,,,,,,1
689,226,2014-11-19,NORMAL,NONE,0,,,,,,,3
690,226,2015-11-19,NORMAL,NONE,0,,,,,,,4
691,227,2013-03-08,NORMAL,NONE,0,,,,,,,1
692,227,2015-04-02,NORMAL,NONE,0,,,,,,,3
693,227,2016-03-05,NORMAL,NONE,0,,,,,,,4
694,228,2012-05-28,NORMAL,NONE,0,,,,,,,1
695,228,2014-11-20,NORMAL,NONE,0,,,,,,,3
696,228,2015-11-25,NORMAL,NONE,0,,,,,,,4
697,229,2012-09-05,NORMAL,NONE,0,,,,,,,1
698,229,2014-09-10,NORMAL,NONE,0,,,,,,,3
701,229,2016-09-12,NORMAL,NONE,0,,,,,,,3
702,230,2012-09-18,NORMAL,NONE,0,,,,,,,1
703,230,2014-11-15,NORMAL,NONE,0,,,,,,,3
704,230,2015-11-23,NORMAL,NONE,0,,,,,,,4
705,230,2016-11-18,NORMAL,NONE,0,,,,,,,2
706,231,2012-09-15,NORMAL,NONE,0,,,,,,,1
707,231,2014-11-07,NORMAL,NONE,0,,,,,,,3
708,231,2015-11-19,NORMAL,NONE,0,,,,,,,4
709,232,2012-09-02,NORMAL,NONE,0,,,,,,,1
710,232,2014-11-22,NORMAL,NONE,0,,,,,,,3
711,232,2015-11-24,NORMAL,NONE,0,,,,,,,4
712,232,2016-11-09,NORMAL,NONE,0,,,,,,,2
713,233,2012-11-19,NORMAL,NONE,0,,,,,,,1
716,234,2012-09-18,NORMAL,NONE,0,,,,,,,1
717,234,2014-11-28,NORMAL,NONE,0,,,,,,,3
718,234,2015-11-23,NORMAL,NONE,0,,,,,,,4
719,235,2012-11-03,NORMAL,NONE,0,,,,,,,1
720,235,2014-11-15,NORMAL,NONE,0,,,,,,,3
721,235,2015-11-24,NORMAL,NONE,0,,,,,,,4
722,235,2016-11-21,NORMAL,NONE,0,,,,,,,2
723,236,2012-08-10,NORMAL,NONE,0,,,,,,,1
724,236,2013-09-06,NORMAL,NONE,0,,,,,,,2
727,238,2012-09-02,NORMAL,NONE,0,,,,,,,1
728,238,2013-06-28,NORMAL,NONE,0,,,,,,,2
731,238,2016-09-10,NORMAL,NONE,0,,,,,,,3
732,239,2012-11-10,NORMAL,NONE,0,,,,,,,1
733,239,2014-08-20,NORMAL,NONE,0,,,,,,,2
734,239,2015-09-18,NORMAL,NONE,0,,,,,,,3
735,239,2016-09-10,NORMAL,NONE,0,,,,,,,2
736,240,2013-03-27,NORMAL,NONE,0,,,,,,,1
737,240,2015-07-19,NORMAL,NONE,0,,,,,,,4
738,240,2016-06-10,NORMAL,NONE,0,,,,,,,2
739,241,2012-11-14,NORMAL,NONE,0,,,,,,,1
740,241,2014-11-11,NORMAL,NONE,0,,,,,,,3
741,241,2015-11-08,NORMAL,NONE,0,,,,,,,4
742,242,2012-11-20,NORMAL,NONE,0,,,,,,,1
743,242,2015-04-26,NORMAL,NONE,0,,,,,,,3
744,243,2012-09-19,NORMAL,NONE,0,,,,,,,1
745,243,2013-06-25,NORMAL,NONE,0,,,,,,,2
748,243,2016-09-08,NORMAL,NONE,0,,,,,,,3
749,244,2012-09-22,NORMAL,NONE,0,,,,,,,1
750,244,2014-11-21,NORMAL,NONE,0,,,,,,,3
751,244,2015-11-25,NORMAL,NONE,0,,,,,,,4
752,245,2013-03-06,NORMAL,NONE,0,,,,,,,1
753,245,2015-04-04,NORMAL,NONE,0,,,,,,,3
754,245,2016-06-10,NORMAL,NONE,0,,,,,,,2
755,246,2012-10-31,NORMAL,NONE,0,,,,,,,1
756,246,2014-11-15,NORMAL,NONE,0,,,,,,,3
757,246,2015-11-20,NORMAL,NONE,0,,,,,,,4
758,247,2012-09-19,NORMAL,NONE,0,,,,,,,1
759,247,2013-07-01,NORMAL,NONE,0,,,,,,,2
762,248,2014-06-27,NORMAL,NONE,0,,,,,,,1
763,248,2016-03-13,NORMAL,NONE,0,,,,,,,2
764,249,2012-11-19,NORMAL,NONE,0,,,,,,,1
765,249,2014-08-20,NORMAL,NONE,0,,,,,,,2
766,249,2016-06-13,NORMAL,NONE,0,,,,,,,2
767,250,2012-08-31,NORMAL,NONE,0,,,,,,,1
768,250,2015-07-03,NORMAL,NONE,0,,,,,,,4
769,250,2016-06-23,NORMAL,NONE,0,,,,,,,2
770,251,2012-11-01,NORMAL,NONE,0,,,,,,,1
771,252,2013-06-17,NORMAL,NONE,0,,,,,,,1
772,252,2014-09-15,NORMAL,NONE,0,,,,,,,2
773,252,2015-09-13,NORMAL,NONE,0,,,,,,,3
774,252,2016-09-18,NORMAL,NONE,0,,,,,,,2
775,253,2012-11-03,NORMAL,NONE,0,,,,,,,1
776,253,2015-06-04,NORMAL,NONE,0,,,,,,,3
777,254,2013-02-22,NORMAL,NONE,0,,,,,,,1
778,254,2015-04-05,NORMAL,NONE,0,,,,,,,3
779,254,2016-03-07,NORMAL,NONE,0,,,,,,,4
780,255,2012-11-19,NORMAL,NONE,0,,,,,,,1
781,255,2014-11-07,NORMAL,NONE,0,,,,,,,3
782,255,2015-11-17,NORMAL,NONE,0,,,,,,,4
783,255,2016-11-16,NORMAL,NONE,0,,,,,,,2
784,256,2013-06-15,NORMAL,NONE,0,,,,,,,1
785,256,2015-07-06,NORMAL,NONE,0,,,,,,,3
786,256,2016-06-08,NORMAL,NONE,0,,,,,,,2
787,257,2013-03-11,NORMAL,NONE,0,,,,,,,1
788,257,2015-04-05,NORMAL,NONE,0,,,,,,,3
789,257,2016-03-12,NORMAL,NONE,0,,,,,,,4
790,258,2012-11-19,NORMAL,NONE,0,,,,,,,1
791,258,2013-12-01,NORMAL,NONE,0,,,,,,,2
792,259,2012-11-13,NORMAL,NONE,0,,,,,,,1
793,259,2014-11-09,NORMAL,NONE,0,,,,,,,3
794,259,2015-11-19,NORMAL,NONE,0,,,,,,,4
795,259,2016-11-12,NORMAL,NONE,0,,,,,,,2
796,260,2012-11-23,NORMAL,NONE,0,,,,,,,1
797,260,2013-11-28,NORMAL,NONE,0,,,,,,,2
798,260,2015-09-13,NORMAL,NONE,0,,,,,,,3
799,261,2014-09-08,NORMAL,NONE,0,,,,,,,2
802,262,2012-09-22,NORMAL,NONE,0,,,,,,,1
803,262,2014-11-29,NORMAL,NONE,0,,,,,,,3
806,263,2012-12-10,NORMAL,NONE,0,,,,,,,1
807,263,2014-11-15,NORMAL,NONE,0,,,,,,,3
808,263,2015-11-14,NORMAL,NONE,0,,,,,,,4
809,264,2012-11-14,NORMAL,NONE,0,,,,,,,1
810,264,2014-09-08,NORMAL,NONE,0,,,,,,,2
811,264,2015-09-10,NORMAL,NONE,0,,,,,,,3
812,264,2016-09-07,NORMAL,NONE,0,,,,,,,2
813,265,2012-11-19,NORMAL,NONE,0,,,,,,,1
814,265,2014-11-15,NORMAL,NONE,0,,,,,,,3
815,265,2015-11-16,NORMAL,NONE,0,,,,,,,4
816,265,2016-11-13,NORMAL,NONE,0,,,,,,,2
817,267,2013-11-12,NORMAL,NONE,0,,,,,,,7
818,267,2015-09-11,NORMAL,NONE,0,,,,,,,1
819,267,2016-09-08,NORMAL,NONE,0,,,,,,,8
820,268,2012-09-04,NORMAL,NONE,0,,,,,,,8
821,268,2014-11-15,NORMAL,NONE,0,,,,,,,10
822,269,2012-09-11,NORMAL,NONE,0,,,,,,,6
823,269,2014-11-07,NORMAL,NONE,0,,,,,,,8
824,269,2015-11-13,NORMAL,NONE,0,,,,,,,9
825,270,2013-03-06,NORMAL,NONE,0,,,,,,,6
826,270,2015-04-05,NORMAL,NONE,0,,,,,,,8
827,270,2016-03-12,NORMAL,NONE,0,,,,,,,9
828,271,2013-03-07,NORMAL,NONE,0,,,,,,,4
829,272,2013-03-18,NORMAL,NONE,0,,,,,,,7
830,272,2014-03-12,NORMAL,NONE,0,,,,,,,8
831,272,2015-09-14,NORMAL,NONE,0,,,,,,,9
832,272,2016-09-08,NORMAL,NONE,0,,,,,,,8
833,273,2012-02-24,NORMAL,NONE,0,,,,,,,4
834,273,2015-06-21,NORMAL,NONE,0,,,,,,,7
835,273,2016-06-08,NORMAL,NONE,0,,,,,,,5
836,274,2012-11-14,NORMAL,NONE,0,,,,,,,5
837,274,2013-11-25,NORMAL,NONE,0,,,,,,,6
838,274,2015-10-03,NORMAL,NONE,0,,,,,,,7
839,274,2016-09-13,NORMAL,NONE,0,,,,,,,6
840,275,2013-03-18,NORMAL,NONE,0,,,,,,,1
841,275,2015-07-12,NORMAL,NONE,0,,,,,,,3
842,275,2016-06-16,NORMAL,NONE,0,,,,,,,2
843,276,2013-03-04,NORMAL,NONE,0,,,,,,,6
844,276,2015-04-04,NORMAL,NONE,0,,,,,,,8
845,276,2016-03-07,NORMAL,NONE,0,,,,,,,9
846,277,2013-03-05,NORMAL,NONE,0,,,,,,,6
847,277,2014-03-12,NORMAL,NONE,0,,,,,,,7
848,277,2015-11-28,NORMAL,NONE,0,,,,,,,8
849,279,2012-03-04,NORMAL,NONE,0,,,,,,,3
850,279,2014-09-08,NORMAL,NONE,0,,,,,,,5
851,279,2015-09-06,NORMAL,NONE,0,,,,,,,6
852,280,2012-09-09,NORMAL,NONE,0,,,,,,,5
853,280,2014-11-15,NORMAL,NONE,0,,,,,,,7
854,280,2015-11-14,NORMAL,NONE,0,,,,,,,8
855,281,2013-03-05,NORMAL,NONE,0,,,,,,,5
856,281,2015-03-30,NORMAL,NONE,0,,,,,,,7
857,281,2016-03-08,NORMAL,NONE,0,,,,,,,8
858,282,2013-03-01,NORMAL,NONE,0,,,,,,,4
859,282,2015-04-04,NORMAL,NONE,0,,,,,,,6
860,282,2016-03-06,NORMAL,NONE,0,,,,,,,7
861,283,2013-04-02,NORMAL,NONE,0,,,,,,,5
862,283,2015-04-06,NORMAL,NONE,0,,,,,,,7
863,283,2016-03-02,NORMAL,NONE,0,,,,,,,8
864,284,2012-09-09,NORMAL,NONE,0,,,,,,,4
865,284,2014-11-11,NORMAL,NONE,0,,,,,,,6
866,284,2015-11-26,NORMAL,NONE,0,,,,,,,7
867,285,2012-11-15,NORMAL,NONE,0,,,,,,,3
868,285,2015-04-07,NORMAL,NONE,0,,,,,,,6
871,286,2013-03-15,NORMAL,NONE,0,,,,,,,3
872,286,2015-04-11,NORMAL,NONE,0,,,,,,,5
873,286,2016-03-06,NORMAL,NONE,0,,,,,,,6
874,287,2012-11-09,NORMAL,NONE,0,,,,,,,3
875,287,2014-11-26,NORMAL,NONE,0,,,,,,,5
876,287,2015-11-18,NORMAL,NONE,0,,,,,,,6
877,287,2016-11-23,NORMAL,NONE,0,,,,,,,4
878,288,2013-03-03,NORMAL,NONE,0,,,,,,,4
879,288,2015-04-08,NORMAL,NONE,0,,,,,,,6
880,289,2013-02-28,NORMAL,NONE,0,,,,,,,4
881,289,2015-04-12,NORMAL,NONE,0,,,,,,,6
882,289,2016-03-05,NORMAL,NONE,0,,,,,,,7
883,290,2012-09-18,NORMAL,NONE,0,,,,,,,3
884,290,2015-06-29,NORMAL,NONE,0,,,,,,,6
885,291,2013-02-25,NORMAL,NONE,0,,,,,,,3
886,291,2015-04-06,NORMAL,NONE,0,,,,,,,5
887,292,2013-03-07,NORMAL,NONE,0,,,,,,,4
888,292,2015-04-10,NORMAL,NONE,0,,,,,,,6
889,292,2016-03-06,NORMAL,NONE,0,,,,,,,7
890,293,2013-03-10,NORMAL,NONE,0,,,,,,,4
891,293,2015-04-08,NORMAL,NONE,0,,,,,,,6
892,293,2016-03-12,NORMAL,NONE,0,,,,,,,7
893,294,2012-09-09,NORMAL,NONE,0,,,,,,,3
894,294,2015-04-16,NORMAL,NONE,0,,,,,,,5
895,294,2016-06-08,NORMAL,NONE,0,,,,,,,4
896,295,2012-09-10,NORMAL,NONE,0,,,,,,,3
897,295,2014-09-25,NORMAL,NONE,0,,,,,,,5
898,295,2015-09-09,NORMAL,NONE,0,,,,,,,6
899,295,2016-09-11,NORMAL,NONE,0,,,,,,,4
900,296,2012-09-07,NORMAL,NONE,0,,,,,,,3
901,296,2014-11-22,NORMAL,NONE,0,,,,,,,5
902,296,2016-09-10,NORMAL,NONE,0,,,,,,,4
903,297,2012-09-06,NORMAL,NONE,0,,,,,,,3
904,297,2014-11-26,NORMAL,NONE,0,,,,,,,5
905,297,2015-12-01,NORMAL,NONE,0,,,,,,,6
906,298,2012-09-09,NORMAL,NONE,0,,,,,,,3
907,298,2014-11-22,NORMAL,NONE,0,,,,,,,5
908,298,2015-11-30,NORMAL,NONE,0,,,,,,,6
909,298,2016-11-23,NORMAL,NONE,0,,,,,,,4
910,299,2012-09-04,NORMAL,NONE,0,,,,,,,3
911,299,2014-11-09,NORMAL,NONE,0,,,,,,,5
912,299,2015-12-02,NORMAL,NONE,0,,,,,,,6
913,300,2012-09-07,NORMAL,NONE,0,,,,,,,3
916,301,2012-09-07,NORMAL,NONE,0,,,,,,,3
917,301,2013-09-12,NORMAL,NONE,0,,,,,,,4
918,301,2015-09-14,NORMAL,NONE,0,,,,,,,5
919,302,2012-09-08,NORMAL,NONE,0,,,,,,,3
920,302,2014-11-01,NORMAL,NONE,0,,,,,,,5
921,302,2015-09-15,NORMAL,NONE,0,,,,,,,6
922,302,2016-09-07,NORMAL,NONE,0,,,,,,,4
923,303,2012-09-09,NORMAL,NONE,0,,,,,,,3
924,303,2014-09-24,NORMAL,NONE,0,,,,,,,5
925,303,2015-11-26,NORMAL,NONE,0,,,,,,,6
926,303,2016-11-15,NORMAL,NONE,0,,,,,,,4
927,304,2012-09-18,NORMAL,NONE,0,,,,,,,3
928,304,2014-11-15,NORMAL,NONE,0,,,,,,,5
929,304,2015-11-19,NORMAL,NONE,0,,,,,,,6
930,305,2013-03-08,NORMAL,NONE,0,,,,,,,3
931,305,2015-04-07,NORMAL,NONE,0,,,,,,,5
932,305,2015-12-01,NORMAL,NONE,0,,,,,,,6
933,306,2012-08-31,NORMAL,NONE,0,,,,,,,3
934,306,2014-11-15,NORMAL,NONE,0,,,,,,,5
935,306,2015-09-13,NORMAL,NONE,0,,,,,,,6
936,307,2012-09-10,NORMAL,NONE,0,,,,,,,3
937,307,2013-12-01,NORMAL,NONE,0,,,,,,,4
938,307,2015-09-06,NORMAL,NONE,0,,,,,,,5
939,308,2012-09-16,NORMAL,NONE,0,,,,,,,3
940,308,2014-11-28,NORMAL,NONE,0,,,,,,,5
941,308,2015-11-28,NORMAL,NONE,0,,,,,,,6
942,309,2012-12-03,NORMAL,NONE,0,,,,,,,2
943,309,2014-11-13,NORMAL,NONE,0,,,,,,,4
944,309,2015-11-13,NORMAL,NONE,0,,,,,,,5
945,310,2012-09-03,NORMAL,NONE,0,,,,,,,3
946,310,2014-11-11,NORMAL,NONE,0,,,,,,,5
947,310,2015-11-25,NORMAL,NONE,0,,,,,,,6
948,310,2016-11-22,NORMAL,NONE,0,,,,,,,4
949,311,2012-06-08,NORMAL,NONE,0,,,,,,,2
950,311,2013-09-10,NORMAL,NONE,0,,,,,,,3
951,311,2015-09-13,NORMAL,NONE,0,,,,,,,4
952,312,2012-11-14,NORMAL,NONE,0,,,,,,,3
953,312,2014-11-26,NORMAL,NONE,0,,,,,,,5
954,312,2015-11-14,NORMAL,NONE,0,,,,,,,6
955,313,2012-05-31,NORMAL,NONE,0,,,,,,,2
956,313,2015-04-08,NORMAL,NONE,0,,,,,,,4
959,314,2011-09-17,NORMAL,NONE,0,,,,,,,2
