ServKey,CowKey,servDate,servType,Sire,Technician
846,1651, 26/07/16,AI,,
847,1651, 01/01/16,AI,,
848,1658, 01/06/12,AI,,
849,1659, 01/06/12,AI,,
850,1660, 01/04/13,AI,,
851,1663, 10/06/15,AI,,
852,1664, 01/06/12,AI,,
853,1666, 24/07/15,AI,,
854,1667, 01/01/12,AI,,
855,1669, 01/06/09,AI,,
856,1671, 01/01/08,AI,,
857,1672, 07/01/10,AI,,
858,1674, 01/06/09,AI,,
859,1676, 01/01/08,AI,,
860,1677, 24/11/09,AI,,
861,1678, 01/06/09,AI,,
862,1680, 01/01/08,AI,,
863,1681, 01/06/09,AI,,
864,1683, 01/06/08,AI,,
865,1685, 01/06/09,AI,,
866,1686, 22/11/12,AI,,
867,1689, 01/06/11,AI,,
868,1691, 01/06/08,AI,,
869,1694, 01/06/09,AI,,
870,1699, 01/01/08,AI,,
871,1700, 01/01/08,AI,,
872,1701, 01/06/09,AI,,
873,1702, 01/06/09,AI,,
874,1703, 01/06/09,AI,,
875,1704, 01/01/08,AI,,
876,1705, 01/06/09,AI,,
877,1706, 01/06/09,AI,,
878,1708, 01/06/09,AI,,
879,1709, 01/01/10,AI,,
880,1713, 01/06/09,AI,,
881,1714, 01/06/09,AI,,
882,1715, 01/06/09,AI,,
883,1717, 01/06/09,AI,,
884,1718, 01/06/09,AI,,
885,1721, 01/06/09,AI,,
886,1722, 01/06/09,AI,,
887,1726, 01/06/09,AI,,
888,1727, 01/06/09,AI,,
889,1728, 01/01/09,AI,,
890,1729, 01/06/09,AI,,
891,1730, 01/06/09,AI,,
892,1732, 01/06/09,AI,,
893,1734, 01/06/09,AI,,
894,1735, 01/06/09,AI,,
895,1736, 01/06/09,AI,,
896,1738, 01/06/11,AI,,
897,1739, 01/01/10,AI,,
898,1740, 26/10/08,AI,,
899,1743, 01/06/09,AI,,
900,1744, 01/01/08,AI,,
901,1745, 01/06/08,AI,,
902,1746, 01/06/09,AI,,
903,1747, 16/05/12,AI,,
904,1750, 05/01/09,AI,,
905,1751, 01/06/09,AI,,
906,1752, 01/01/09,AI,,
907,1753, 05/01/09,AI,,
908,1756, 26/10/08,AI,,
909,1757, 01/06/09,AI,,
910,1760, 01/06/09,AI,,
911,1761, 01/01/08,AI,,
912,1762, 01/01/08,AI,,
913,1764, 21/03/14,AI,,
914,1765, 01/06/09,AI,,
915,1766, 01/06/09,AI,,
916,1769, 01/06/09,AI,,
917,1770, 01/06/09,AI,,
918,1773, 01/06/09,AI,,
919,1774, 01/06/09,AI,,
920,1775, 07/01/11,AI,,
921,1776, 01/01/09,AI,,
922,1777, 01/10/10,AI,,
923,1778, 01/01/08,AI,,
924,1779, 01/06/11,AI,,
925,1780, 25/06/10,AI,,
926,1782, 01/06/09,AI,,
927,1783, 01/06/09,AI,,
928,1786, 09/04/09,AI,,
929,1787, 01/06/08,AI,,
930,1789, 05/01/09,AI,,
931,1791, 01/06/09,AI,,
932,1793, 07/01/11,AI,,
933,1795, 01/06/09,AI,,
934,1796, 01/06/09,AI,,
935,1797, 01/06/09,AI,,
936,1798, 01/01/08,AI,,
937,1799, 01/06/09,AI,,
938,1800, 01/06/09,AI,,
939,1801, 01/06/09,AI,,
940,1802, 01/06/09,AI,,
941,1803, 01/06/09,AI,,
942,1805, 01/06/09,AI,,
943,1806, 01/06/09,AI,,
944,1807, 01/06/09,AI,,
945,1808, 01/06/09,AI,,
946,1812, 01/06/09,AI,,
947,1815, 01/06/14,AI,,
948,1817, 01/06/09,AI,,
949,1818, 01/06/09,AI,,
950,1819, 01/06/09,AI,,
951,1820, 01/06/09,AI,,
952,1821, 01/06/09,AI,,
953,1822, 01/06/09,AI,,
954,1823, 01/06/08,AI,,
955,1824, 01/01/11,AI,,
956,1826, 01/01/12,AI,,
957,1827, 01/06/09,AI,,
958,1830, 01/06/09,AI,,
959,1832, 01/01/11,AI,,
960,1833, 01/06/09,AI,,
961,1834, 01/06/09,AI,,
962,1836, 01/01/08,AI,,
963,1837, 01/10/08,AI,,
964,1840, 01/06/09,AI,,
965,1843, 01/06/09,AI,,
966,1844, 01/06/09,AI,,
967,1845, 01/06/09,AI,,
968,1846, 03/10/11,AI,,
969,1847, 01/01/09,AI,,
970,1848, 01/10/08,AI,,
971,1851, 01/06/09,AI,,
972,1852, 01/06/09,AI,,
973,1853, 01/06/09,AI,,
974,1854, 01/06/09,AI,,
975,1855, 01/06/09,AI,,
976,1858, 01/06/09,AI,,
977,1859, 01/01/08,AI,,
978,1860, 07/01/11,AI,,
979,1861, 01/01/08,AI,,
980,1862, 01/06/09,AI,,
981,1863, 03/10/11,AI,,
982,1864, 01/06/09,AI,,
983,1865, 01/06/09,AI,,
984,1868, 01/10/08,AI,,
985,1869, 01/06/09,AI,,
986,1870, 01/01/12,AI,,
987,1871, 01/06/09,AI,,
988,1873, 01/06/09,AI,,
989,1874, 12/02/13,AI,,
990,1875, 01/06/09,AI,,
991,1876, 01/10/08,AI,,
992,1877, 01/01/08,AI,,
993,1878, 01/06/09,AI,,
994,1880, 01/06/09,AI,,
995,1881, 24/11/09,AI,,
996,1883, 01/04/13,AI,,
997,1885, 01/06/09,AI,,
998,1887, 01/06/09,AI,,
999,1888, 01/06/09,AI,,
1000,1890, 26/10/08,AI,,
1001,1891, 01/06/09,AI,,
1002,1892, 03/04/13,AI,,
1003,1893, 01/06/09,AI,,
1004,1894, 01/01/10,AI,,
1005,1895, 07/01/11,AI,,
1006,1896, 01/01/08,AI,,
1007,1897, 01/06/08,AI,,
1008,1898, 01/01/08,AI,,
1009,1899, 01/06/09,AI,,
1010,1900, 01/06/14,AI,,
1011,1902, 01/06/11,AI,,
1012,1903, 01/09/15,AI,,
1013,1904, 01/10/08,AI,,
1014,1905, 15/04/13,AI,,
1015,1906, 02/11/08,AI,,
1016,1908, 07/01/11,AI,,
1017,1909, 01/06/12,AI,,
1018,1911, 01/06/08,AI,,
1019,1913, 01/06/08,AI,,
1020,1915, 01/01/10,AI,,
1021,1917, 01/01/09,AI,,
1022,1918, 01/01/08,AI,,
1023,1920, 01/06/08,AI,,
1024,1921, 01/06/09,AI,,
1025,1922, 09/04/09,AI,,
1026,1923, 01/01/10,AI,,
1027,1925, 01/01/09,AI,,
1028,1926, 01/06/09,AI,,
1029,1927, 01/01/10,AI,,
1030,1930, 01/06/09,AI,,
1031,1932, 09/04/09,AI,,
1032,1933, 01/10/08,AI,,
1033,1934, 01/06/08,AI,,
1034,1936, 01/01/12,AI,,
1035,1937, 01/01/10,AI,,
1036,1938, 10/04/09,AI,,
1037,1940, 01/01/11,AI,,
1038,1941, 05/01/09,AI,,
1039,1942, 01/01/12,AI,,
1040,1943, 01/01/09,AI,,
1041,1944, 01/01/08,AI,,
1042,1946, 01/06/09,AI,,
1043,1947, 01/06/09,AI,,
1044,1948, 01/06/08,AI,,
1045,1949, 01/10/11,AI,,
1046,1950, 05/01/09,AI,,
1047,1952, 01/12/11,AI,,
1048,1954, 03/08/13,AI,,
1049,1955, 17/07/12,AI,,
1050,1956, 01/06/08,AI,,
1051,1957, 01/06/08,AI,,
1052,1958, 01/06/09,AI,,
1053,1959, 01/10/14,AI,,
1054,1960, 01/01/12,AI,,
1055,1963, 24/04/15,AI,,
1056,1964, 01/06/08,AI,,
1057,1966, 01/06/11,AI,,
1058,1967, 01/06/08,AI,,
1059,1968, 01/10/11,AI,,
1060,1969, 01/06/09,AI,,
1061,1970, 01/06/08,AI,,
1062,1971, 15/04/13,AI,,
1063,1974, 01/01/09,AI,,
1064,1975, 07/05/14,AI,,
1065,1976, 07/01/11,AI,,
1066,1977, 01/06/08,AI,,
1067,1980, 02/11/08,AI,,
1068,1981, 01/01/12,AI,,
1069,1983, 01/06/08,AI,,
1070,1984, 07/01/10,AI,,
1071,1985, 01/10/08,AI,,
1072,1986, 01/06/09,AI,,
1073,1987, 03/10/11,AI,,
1074,1988, 01/09/13,AI,,
1075,1991, 01/01/08,AI,,
1076,1992, 01/06/09,AI,,
1077,1993, 07/01/11,AI,,
1078,1994, 24/09/07,AI,,
1079,1995, 01/01/10,AI,,
1080,1996, 01/06/08,AI,,
1081,1997, 01/06/09,AI,,
1082,1998, 01/06/12,AI,,
1083,1999, 01/06/09,AI,,
1084,2000, 01/01/11,AI,,
1085,2001, 30/05/13,AI,,
1086,2002, 01/06/09,AI,,
1087,2003, 01/06/08,AI,,
1088,2005, 24/11/09,AI,,
1089,2006, 01/01/10,AI,,
1090,2007, 01/06/08,AI,,
1091,2008, 01/06/08,AI,,
1092,2009, 07/01/11,AI,,
1093,2011, 01/06/09,AI,,
1094,2012, 01/09/13,AI,,
1095,2014, 22/03/14,AI,,
1096,2017, 01/06/08,AI,,
1097,2018, 01/06/08,AI,,
1098,2019, 01/06/09,AI,,
1099,2020, 01/06/09,AI,,
1100,2021, 01/06/09,AI,,
1101,2022, 24/11/09,AI,,
1102,2023, 01/01/08,AI,,
1103,2024, 01/06/09,AI,,
1104,2025, 01/06/09,AI,,
1105,2026, 01/01/09,AI,,
1106,2027, 01/01/09,AI,,
1107,2028, 25/06/10,AI,,
1108,2029, 07/01/11,AI,,
1109,2030, 01/01/08,AI,,
1110,2031, 01/01/12,AI,,
1111,2034, 06/11/08,AI,,
1112,2035, 09/05/12,AI,,
1113,2036, 01/10/08,AI,,
1114,2038, 01/06/09,AI,,
1115,2039, 01/01/10,AI,,
1116,2040, 01/06/09,AI,,
1117,2041, 01/01/10,AI,,
1118,2042, 01/06/12,AI,,
1119,2044, 01/06/11,AI,,
1120,2046, 01/06/09,AI,,
1121,2047, 07/01/10,AI,,
1122,2048, 01/01/10,AI,,
1123,2049, 01/06/09,AI,,
1124,2050, 01/01/09,AI,,
1125,2051, 01/01/10,AI,,
1126,2052, 01/10/12,AI,,
1127,2053, 01/01/09,AI,,
1128,2054, 01/01/12,AI,,
1129,2055, 01/10/11,AI,,
1130,2056, 01/06/10,AI,,
1131,2057, 01/04/11,AI,,
1132,2058, 01/06/09,AI,,
1133,2059, 01/01/08,AI,,
1134,2061, 01/06/08,AI,,
1135,2062, 01/01/10,AI,,
1136,2063, 01/06/08,AI,,
1137,2064, 01/06/09,AI,,
1138,2065, 01/06/08,AI,,
1139,2066, 07/05/14,AI,,
1140,2067, 01/06/09,AI,,
1141,2069, 01/06/08,AI,,
1142,2071, 01/01/09,AI,,
1143,2072, 26/10/08,AI,,
1144,2075, 01/06/09,AI,,
1145,2076, 01/01/09,AI,,
1146,2077, 01/01/08,AI,,
1147,2078, 28/09/12,AI,,
1148,2080, 21/05/14,AI,,
1149,2081, 01/01/10,AI,,
1150,2082, 01/01/09,AI,,
1151,2083, 01/08/11,AI,,
1152,2084, 01/01/09,AI,,
1153,2086, 01/06/09,AI,,
1154,2089, 28/07/13,AI,,
1155,2091, 01/01/09,AI,,
1156,2092, 01/01/09,AI,,
1157,2093, 01/04/10,AI,,
1158,2094, 02/11/08,AI,,
1159,2095, 01/09/13,AI,,
1160,2096, 01/01/09,AI,,
1161,2100, 01/06/12,AI,,
1162,2101, 24/01/13,AI,,
1163,2103, 01/01/10,AI,,
1164,2104, 01/01/08,AI,,
1165,2105, 01/01/10,AI,,
1166,2106, 01/06/09,AI,,
1167,2107, 01/01/09,AI,,
1168,2108, 01/06/09,AI,,
1169,2109, 01/06/09,AI,,
1170,2111, 07/05/14,AI,,
1171,2112, 07/01/11,AI,,
1172,2113, 01/01/09,AI,,
1173,2115, 01/01/09,AI,,
1174,2116, 01/06/08,AI,,
1175,2117, 01/01/09,AI,,
1176,2119, 01/01/09,AI,,
1177,2120, 08/04/13,AI,,
1178,2121, 01/01/08,AI,,
1179,2122, 01/06/09,AI,,
1180,2123, 01/09/13,AI,,
1181,2124, 01/01/09,AI,,
1182,2125, 01/01/09,AI,,
1183,2126, 01/06/09,AI,,
1184,2127, 05/03/12,AI,,
1185,2128, 01/01/14,AI,,
1186,2129, 01/01/10,AI,,
1187,2131, 05/01/09,AI,,
1188,2132, 01/01/08,AI,,
1189,2133, 01/01/09,AI,,
1190,2134, 01/06/11,AI,,
1191,2135, 01/06/09,AI,,
1192,2136, 01/01/09,AI,,
1193,2137, 01/06/09,AI,,
1194,2138, 01/06/08,AI,,
1195,2139, 11/07/12,AI,,
1196,2140, 01/06/09,AI,,
1197,2141, 07/01/11,AI,,
1198,2143, 01/06/09,AI,,
1199,2144, 01/10/12,AI,,
1200,2146, 01/01/08,AI,,
1201,2147, 22/10/09,AI,,
1202,2148, 03/10/11,AI,,
1203,2149, 01/06/09,AI,,
1204,2150, 01/06/09,AI,,
1205,2151, 03/04/13,AI,,
1206,2152, 01/06/09,AI,,
1207,2153, 14/07/14,AI,,
1208,2155, 19/10/09,AI,,
1209,2156, 01/06/09,AI,,
1210,2159, 01/01/10,AI,,
1211,2160, 07/01/11,AI,,
1212,2161, 01/06/09,AI,,
1213,2162, 07/01/11,AI,,
1214,2163, 20/10/08,AI,,
1215,2164, 01/01/10,AI,,
1216,2165, 23/03/16,AI,,
1217,2165, 10/06/15,AI,,
1218,2166, 10/06/15,AI,,
1219,2168, 01/06/08,AI,,
1220,2169, 11/07/12,AI,,
1221,2170, 07/05/14,AI,,
1222,2171, 01/06/09,AI,,
1223,2173, 07/02/14,AI,,
1224,2174, 01/06/09,AI,,
1225,2178, 01/01/09,AI,,
1226,2179, 01/10/12,AI,,
1227,2180, 28/09/12,AI,,
1228,2181, 01/06/11,AI,,
1229,2183, 01/01/10,AI,,
1230,2184, 01/06/09,AI,,
1231,2185, 01/06/09,AI,,
1232,2186, 01/06/09,AI,,
1233,2187, 01/01/09,AI,,
1234,2188, 01/06/08,AI,,
1235,2189, 01/06/14,AI,,
1236,2190, 07/02/13,AI,,
1237,2192, 01/01/12,AI,,
1238,2193, 01/01/09,AI,,
1239,2194, 01/01/09,AI,,
1240,2199, 01/01/08,AI,,
1241,2200, 01/06/09,AI,,
1242,2201, 03/02/15,AI,,
1243,2202, 01/01/09,AI,,
1244,2203, 01/01/10,AI,,
1245,2204, 01/06/11,AI,,
1246,2206, 20/03/12,AI,,
1247,2207, 01/01/09,AI,,
1248,2208, 01/01/09,AI,,
1249,2209, 03/04/13,AI,,
1250,2210, 01/01/09,AI,,
1251,2211, 01/06/09,AI,,
1252,2212, 01/06/09,AI,,
1253,2215, 01/06/08,AI,,
1254,2216, 01/01/09,AI,,
1255,2217, 01/01/09,AI,,
1256,2218, 01/01/10,AI,,
1257,2219, 01/06/09,AI,,
1258,2220, 01/01/08,AI,,
1259,2221, 01/01/08,AI,,
1260,2222, 05/01/09,AI,,
1261,2223, 01/06/09,AI,,
1262,2224, 01/06/09,AI,,
1263,2226, 29/09/15,AI,,
1264,2230, 01/01/10,AI,,
1265,2231, 01/06/09,AI,,
1266,2232, 01/01/10,AI,,
1267,2233, 01/06/09,AI,,
1268,2234, 01/06/09,AI,,
1269,2235, 01/01/09,AI,,
1270,2236, 01/01/12,AI,,
1271,2237, 21/03/14,AI,,
1272,2238, 01/01/09,AI,,
1273,2239, 01/01/11,AI,,
1274,2240, 01/06/09,AI,,
1275,2241, 16/01/14,AI,,
1276,2243, 05/01/09,AI,,
1277,2244, 01/06/11,AI,,
1278,2246, 01/01/11,AI,,
1279,2247, 05/01/09,AI,,
1280,2248, 01/01/09,AI,,
1281,2249, 01/06/09,AI,,
1282,2250, 01/01/09,AI,,
1283,2251, 01/06/09,AI,,
1284,2252, 01/01/11,AI,,
1285,2253, 01/06/08,AI,,
1286,2255, 01/06/09,AI,,
1287,2256, 01/06/11,AI,,
1288,2257, 01/01/08,AI,,
1289,2258, 01/06/09,AI,,
1290,2259, 01/07/11,AI,,
1291,2260, 01/06/09,AI,,
1292,2261, 21/01/14,AI,,
1293,2262, 03/04/13,AI,,
1294,2263, 01/06/09,AI,,
1295,2264, 01/06/11,AI,,
1296,2266, 01/06/14,AI,,
1297,2267, 01/01/09,AI,,
1298,2268, 25/03/14,AI,,
1299,2269, 24/11/09,AI,,
1300,2270, 01/06/09,AI,,
1301,2271, 01/01/09,AI,,
1302,2272, 03/04/13,AI,,
1303,2273, 07/05/14,AI,,
1304,2274, 01/06/09,AI,,
1305,2275, 06/11/08,AI,,
1306,2276, 01/01/09,AI,,
1307,2277, 01/01/09,AI,,
1308,2278, 23/08/12,AI,,
1309,2279, 11/07/12,AI,,
1310,2280, 05/01/09,AI,,
1311,2281, 01/07/13,AI,,
1312,2282, 01/06/09,AI,,
1313,2283, 01/10/08,AI,,
1314,2284, 03/02/10,AI,,
1315,2285, 01/01/09,AI,,
1316,2287, 01/01/08,AI,,
1317,2288, 01/06/09,AI,,
1318,2289, 01/06/09,AI,,
1319,2291, 16/01/14,AI,,
1320,2293, 01/01/09,AI,,
1321,2294, 01/06/09,AI,,
1322,2295, 01/06/08,AI,,
1323,2296, 28/07/13,AI,,
1324,2297, 01/06/09,AI,,
1325,2298, 01/06/11,AI,,
1326,2299, 01/01/09,AI,,
1327,2301, 24/11/09,AI,,
1328,2302, 01/01/10,AI,,
1329,2303, 01/06/08,AI,,
1330,2304, 26/02/14,AI,,
1331,2305, 01/01/08,AI,,
1332,2306, 15/04/13,AI,,
1333,2308, 01/01/09,AI,,
1334,2309, 05/01/09,AI,,
1335,2310, 01/10/12,AI,,
1336,2312, 06/11/08,AI,,
1337,2313, 10/06/15,AI,,
1338,2314, 09/04/09,AI,,
1339,2315, 28/09/12,AI,,
1340,2316, 07/01/11,AI,,
1341,2318, 03/02/15,AI,,
1342,2319, 01/01/11,AI,,
1343,2320, 01/06/08,AI,,
1344,2321, 02/07/08,AI,,
1345,2322, 25/06/10,AI,,
1346,2323, 29/09/15,AI,,
1347,2323, 01/04/15,AI,,
1348,2325, 23/08/12,AI,,
1349,2326, 01/09/13,AI,,
1350,2327, 03/10/11,AI,,
1351,2329, 01/01/10,AI,,
1352,2330, 01/01/10,AI,,
1353,2331, 12/08/14,AI,,
1354,2333, 01/06/09,AI,,
1355,2335, 01/01/09,AI,,
1356,2336, 01/12/11,AI,,
1357,2337, 01/06/11,AI,,
1358,2338, 01/06/09,AI,,
1359,2339, 03/10/11,AI,,
1360,2340, 01/06/08,AI,,
1361,2341, 01/03/12,AI,,
1362,2342, 01/01/09,AI,,
1363,2343, 15/04/13,AI,,
1364,2344, 01/06/11,AI,,
1365,2345, 01/10/11,AI,,
1366,2346, 01/01/09,AI,,
1367,2347, 16/03/12,AI,,
1368,2348, 07/01/10,AI,,
1369,2349, 10/06/15,AI,,
1370,2350, 03/03/12,AI,,
1371,2351, 09/04/09,AI,,
1372,2352, 26/09/13,AI,,
1373,2353, 01/06/09,AI,,
1374,2354, 01/01/14,AI,,
1375,2355, 01/06/14,AI,,
1376,2356, 01/01/08,AI,,
1377,2357, 01/01/09,AI,,
1378,2358, 01/01/12,AI,,
1379,2359, 09/04/09,AI,,
1380,2360, 22/11/12,AI,,
1381,2361, 01/06/09,AI,,
1382,2362, 01/01/08,AI,,
1383,2363, 07/01/10,AI,,
1384,2364, 06/11/08,AI,,
1385,2365, 01/06/09,AI,,
1386,2367, 01/06/09,AI,,
1387,2368, 01/01/12,AI,,
1388,2369, 24/09/13,AI,,
1389,2371, 08/03/12,AI,,
1390,2373, 09/04/09,AI,,
1391,2374, 01/01/09,AI,,
1392,2376, 21/05/14,AI,,
1393,2377, 01/06/09,AI,,
1394,2378, 01/01/10,AI,,
1395,2379, 01/06/08,AI,,
1396,2380, 07/01/11,AI,,
1397,2382, 01/06/08,AI,,
1398,2384, 03/10/11,AI,,
1399,2385, 01/01/09,AI,,
1400,2386, 01/06/11,AI,,
1401,2387, 24/11/09,AI,,
1402,2388, 07/01/11,AI,,
1403,2389, 01/01/10,AI,,
1404,2390, 01/06/08,AI,,
1405,2391, 01/01/12,AI,,
1406,2392, 16/08/13,AI,,
1407,2393, 01/06/09,AI,,
1408,2394, 25/10/09,AI,,
1409,2395, 09/04/09,AI,,
1410,2397, 01/01/10,AI,,
1411,2398, 19/07/12,AI,,
1412,2399, 01/06/09,AI,,
1413,2401, 01/06/14,AI,,
1414,2402, 01/01/09,AI,,
1415,2403, 07/01/11,AI,,
1416,2404, 31/08/15,AI,,
1417,2405, 07/02/13,AI,,
1418,2406, 01/06/09,AI,,
1419,2407, 09/04/09,AI,,
1420,2408, 07/01/11,AI,,
1421,2409, 01/01/10,AI,,
1422,2410, 01/01/09,AI,,
1423,2411, 23/09/12,AI,,
1424,2413, 01/01/09,AI,,
1425,2414, 25/10/09,AI,,
1426,2415, 01/06/09,AI,,
1427,2416, 24/01/13,AI,,
1428,2418, 01/01/10,AI,,
1429,2421, 09/12/14,AI,,
1430,2422, 01/06/14,AI,,
1431,2423, 01/06/08,AI,,
1432,2424, 01/01/09,AI,,
1433,2425, 01/01/09,AI,,
1434,2426, 01/01/09,AI,,
1435,2427, 01/10/08,AI,,
1436,2428, 01/01/10,AI,,
1437,2429, 05/08/13,AI,,
1438,2430, 01/01/09,AI,,
1439,2431, 01/01/09,AI,,
1440,2432, 09/04/09,AI,,
1441,2433, 01/01/09,AI,,
1442,2434, 01/01/09,AI,,
1443,2435, 09/04/09,AI,,
1444,2436, 01/06/09,AI,,
1445,2437, 24/11/09,AI,,
1446,2440, 01/01/09,AI,,
1447,2441, 21/05/14,AI,,
1448,2442, 01/01/12,AI,,
1449,2443, 01/06/09,AI,,
1450,2444, 01/06/12,AI,,
1451,2445, 03/08/13,AI,,
1452,2447, 01/04/11,AI,,
1453,2448, 01/06/09,AI,,
1454,2449, 01/01/10,AI,,
1455,2451, 01/10/10,AI,,
1456,2452, 02/11/08,AI,,
1457,2454, 01/01/12,AI,,
1458,2455, 01/01/09,AI,,
1459,2456, 24/09/13,AI,,
1460,2457, 01/06/09,AI,,
1461,2458, 01/10/08,AI,,
1462,2459, 12/07/12,AI,,
1463,2460, 02/07/08,AI,,
1464,2462, 01/01/12,AI,,
1465,2463, 01/06/11,AI,,
1466,2464, 01/06/09,AI,,
1467,2465, 01/01/09,AI,,
1468,2466, 25/10/09,AI,,
1469,2467, 01/06/08,AI,,
1470,2468, 07/01/11,AI,,
1471,2469, 01/01/09,AI,,
1472,2471, 01/06/09,AI,,
1473,2473, 08/05/12,AI,,
1474,2476, 01/06/14,AI,,
1475,2477, 07/01/11,AI,,
1476,2478, 01/01/10,AI,,
1477,2479, 11/07/12,AI,,
1478,2480, 01/01/10,AI,,
1479,2481, 20/07/12,AI,,
1480,2482, 01/01/11,AI,,
1481,2483, 03/04/13,AI,,
1482,2484, 01/06/09,AI,,
1483,2485, 11/05/14,AI,,
1484,2486, 01/01/10,AI,,
1485,2487, 07/05/14,AI,,
1486,2490, 28/02/14,AI,,
1487,2491, 01/06/11,AI,,
1488,2492, 01/04/15,AI,,
1489,2493, 07/01/11,AI,,
1490,2494, 24/09/15,AI,,
1491,2495, 08/07/15,AI,,
1492,2495, 04/09/15,AI,,
1493,2496, 15/01/13,AI,,
1494,2497, 01/06/08,AI,,
1495,2498, 01/06/08,AI,,
1496,2499, 16/01/14,AI,,
1497,2500, 01/06/09,AI,,
1498,2501, 01/06/09,AI,,
1499,2502, 01/06/12,AI,,
1500,2503, 27/12/11,AI,,
1501,2505, 01/01/10,AI,,
1502,2506, 21/03/14,AI,,
1503,2507, 28/09/12,AI,,
1504,2508, 11/07/13,AI,,
1505,2509, 01/06/14,AI,,
1506,2511, 03/10/11,AI,,
1507,2513, 01/10/12,AI,,
1508,2514, 09/04/09,AI,,
1509,2515, 03/10/11,AI,,
1510,2516, 29/02/12,AI,,
1511,2517, 17/09/15,AI,,
1512,2517, 10/06/15,AI,,
1513,2519, 05/01/09,AI,,
1514,2520, 31/08/12,AI,,
1515,2521, 24/04/15,AI,,
1516,2522, 01/10/12,AI,,
1517,2523, 01/01/09,AI,,
1518,2524, 09/04/09,AI,,
1519,2525, 01/10/14,AI,,
1520,2528, 01/01/09,AI,,
1521,2529, 01/06/09,AI,,
1522,2530, 07/01/11,AI,,
1523,2531, 01/05/11,AI,,
1524,2532, 01/06/09,AI,,
1525,2533, 17/09/15,AI,,
1526,2533, 10/06/15,AI,,
1527,2534, 20/07/12,AI,,
1528,2535, 03/04/13,AI,,
1529,2537, 21/05/14,AI,,
1530,2538, 01/06/11,AI,,
1531,2539, 01/01/10,AI,,
1532,2540, 15/04/13,AI,,
1533,2543, 01/06/09,AI,,
1534,2544, 07/01/10,AI,,
1535,2545, 28/09/12,AI,,
1536,2547, 01/09/13,AI,,
1537,2548, 16/08/13,AI,,
1538,2549, 28/09/12,AI,,
1539,2551, 07/05/14,AI,,
1540,2552, 01/01/12,AI,,
1541,2553, 01/06/09,AI,,
1542,2554, 07/05/14,AI,,
1543,2555, 01/06/09,AI,,
1544,2556, 01/06/09,AI,,
1545,2558, 01/01/09,AI,,
1546,2559, 07/01/11,AI,,
1547,2560, 01/09/13,AI,,
1548,2562, 09/04/09,AI,,
1549,2563, 01/06/09,AI,,
1550,2564, 01/10/12,AI,,
1551,2566, 18/12/13,AI,,
1552,2567, 01/06/09,AI,,
1553,2568, 01/06/12,AI,,
1554,2569, 01/06/09,AI,,
1555,2570, 01/06/09,AI,,
1556,2571, 22/11/12,AI,,
1557,2572, 24/07/15,AI,,
1558,2573, 19/07/12,AI,,
1559,2574, 01/01/09,AI,,
1560,2576, 01/04/13,AI,,
1561,2577, 01/01/09,AI,,
1562,2578, 01/04/11,AI,,
1563,2579, 01/01/09,AI,,
1564,2580, 07/02/14,AI,,
1565,2582, 01/06/09,AI,,
1566,2583, 01/10/10,AI,,
1567,2584, 03/10/11,AI,,
1568,2585, 01/01/09,AI,,
1569,2586, 01/01/10,AI,,
1570,2587, 07/01/11,AI,,
1571,2588, 01/01/10,AI,,
1572,2589, 06/02/13,AI,,
1573,2591, 01/01/12,AI,,
1574,2592, 14/05/13,AI,,
1575,2593, 01/06/11,AI,,
1576,2595, 01/06/08,AI,,
1577,2596, 01/06/12,AI,,
1578,2597, 27/12/11,AI,,
1579,2598, 01/01/09,AI,,
1580,2599, 01/06/09,AI,,
1581,2600, 30/05/14,AI,,
1582,2601, 26/10/08,AI,,
1583,2602, 01/01/09,AI,,
1584,2603, 07/01/11,AI,,
1585,2604, 01/10/08,AI,,
1586,2605, 01/06/09,AI,,
1587,2607, 01/06/09,AI,,
1588,2608, 01/01/10,AI,,
1589,2609, 03/10/11,AI,,
1590,2610, 01/06/09,AI,,
1591,2611, 07/03/13,AI,,
1592,2612, 24/09/15,AI,,
1593,2612, 10/06/15,AI,,
1594,2613, 01/06/09,AI,,
1595,2614, 01/06/11,AI,,
1596,2615, 24/09/15,AI,,
1597,2615, 10/06/15,AI,,
1598,2616, 03/10/11,AI,,
1599,2617, 01/06/09,AI,,
1600,2618, 01/01/10,AI,,
1601,2620, 01/06/09,AI,,
1602,2621, 01/01/10,AI,,
1603,2623, 01/06/09,AI,,
1604,2625, 01/04/12,AI,,
1605,2626, 01/10/12,AI,,
1606,2627, 09/03/13,AI,,
1607,2628, 01/01/10,AI,,
1608,2629, 01/06/14,AI,,
1609,2631, 01/06/11,AI,,
1610,2634, 12/08/14,AI,,
1611,2636, 01/06/09,AI,,
1612,2637, 01/06/11,AI,,
1613,2638, 24/04/15,AI,,
1614,2639, 08/07/15,AI,,
1615,2639, 04/09/15,AI,,
1616,2640, 01/06/09,AI,,
1617,2641, 01/09/13,AI,,
1618,2642, 01/06/09,AI,,
1619,2643, 01/06/09,AI,,
1620,2644, 01/06/09,AI,,
1621,2645, 11/05/14,AI,,
1622,2646, 03/02/15,AI,,
1623,2647, 01/01/11,AI,,
1624,2650, 09/04/09,AI,,
1625,2651, 01/06/09,AI,,
1626,2652, 03/04/13,AI,,
1627,2654, 22/11/12,AI,,
1628,2656, 01/06/08,AI,,
1629,2657, 01/06/09,AI,,
