ProdKey,CowKey,testDate,LTDDate,HTFatPC,HTProtPC,HTLactPC,HTLitreAM,HTLitrePM,HTLitreTot,LtdLitre,LtdFatKg,LtdProtKg,LtdLactKg,StdLacDays,SCC,LW,LWRel,PayPW,PayPWRel,AbCode,Assessed,Withheld,comment,LtdDays,MilkPI,FatPI,ProteinPI,LtdVol305,LtdVolEx,LtdFatKg305,LtdFatKgEx,LtdProtKg305,LtdProtKgEx,LtdLactKg305,LtdLactKgEx,DL_LTDDate,DL_LtdLitre,DL_LtdFatKg,DL_LtdProtKg,DL_LtdLactKg,DL_LtdDays,BSTFlag
21286,6847,4/02/2016,4/02/2016,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21287,6848,4/02/2016,4/02/2016,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21288,6849,4/02/2016,4/02/2016,,,,,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21289,6850,4/02/2016,4/02/2016,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21290,6852,4/02/2016,4/02/2016,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21291,6853,4/02/2016,4/02/2016,,,,,,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21292,6855,4/02/2016,4/02/2016,,,,,,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21293,6859,4/02/2016,4/02/2016,,,,,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21294,6860,4/02/2016,4/02/2016,,,,,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21295,6861,4/02/2016,4/02/2016,,,,,,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21296,6862,4/02/2016,4/02/2016,,,,,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21297,6865,4/02/2016,4/02/2016,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21298,6868,4/02/2016,4/02/2016,,,,,,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21299,6869,4/02/2016,4/02/2016,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21300,6870,4/02/2016,4/02/2016,,,,,,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21301,6871,4/02/2016,4/02/2016,,,,,,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21302,6872,4/02/2016,4/02/2016,,,,,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21303,6873,4/02/2016,4/02/2016,,,,,,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21304,6874,4/02/2016,4/02/2016,,,,,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21305,6875,4/02/2016,4/02/2016,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21306,6877,4/02/2016,4/02/2016,,,,,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21307,6878,4/02/2016,4/02/2016,,,,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21308,6879,4/02/2016,4/02/2016,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21309,6883,4/02/2016,4/02/2016,,,,,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21310,6884,4/02/2016,4/02/2016,,,,,,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21311,6888,4/02/2016,4/02/2016,,,,,,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21312,6890,4/02/2016,4/02/2016,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21313,6891,4/02/2016,4/02/2016,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21314,6892,4/02/2016,4/02/2016,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21315,6893,4/02/2016,4/02/2016,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21316,6894,4/02/2016,4/02/2016,,,,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21317,6897,4/02/2016,4/02/2016,,,,,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21318,6901,4/02/2016,4/02/2016,,,,,,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21319,6902,4/02/2016,4/02/2016,,,,,,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21320,6903,4/02/2016,4/02/2016,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21321,6908,4/02/2016,4/02/2016,,,,,,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21322,6909,4/02/2016,4/02/2016,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21323,6910,4/02/2016,4/02/2016,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21324,6911,4/02/2016,4/02/2016,,,,,,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21325,6912,4/02/2016,4/02/2016,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21326,6915,4/02/2016,4/02/2016,,,,,,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21327,6916,4/02/2016,4/02/2016,,,,,,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21328,6917,4/02/2016,4/02/2016,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21329,6918,4/02/2016,4/02/2016,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21330,6919,4/02/2016,4/02/2016,,,,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21331,6923,4/02/2016,4/02/2016,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21332,6924,4/02/2016,4/02/2016,,,,,,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21333,6925,4/02/2016,4/02/2016,,,,,,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21334,6926,4/02/2016,4/02/2016,,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21335,6930,4/02/2016,4/02/2016,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21336,6936,4/02/2016,4/02/2016,,,,,,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21337,6937,4/02/2016,4/02/2016,,,,,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21338,6940,4/02/2016,4/02/2016,,,,,,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21339,6942,4/02/2016,4/02/2016,,,,,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21340,6944,4/02/2016,4/02/2016,,,,,,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21341,6946,4/02/2016,4/02/2016,,,,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21342,6948,4/02/2016,4/02/2016,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21343,6949,4/02/2016,4/02/2016,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21344,6950,4/02/2016,4/02/2016,,,,,,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21345,6951,4/02/2016,4/02/2016,,,,,,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21346,6952,4/02/2016,4/02/2016,,,,,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21347,6953,4/02/2016,4/02/2016,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21348,6955,4/02/2016,4/02/2016,,,,,,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21349,6956,4/02/2016,4/02/2016,,,,,,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21350,6957,4/02/2016,4/02/2016,,,,,,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21351,6958,4/02/2016,4/02/2016,,,,,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21352,6959,4/02/2016,4/02/2016,,,,,,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21353,6962,4/02/2016,4/02/2016,,,,,,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21354,6963,4/02/2016,4/02/2016,,,,,,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21355,6964,4/02/2016,4/02/2016,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21356,6966,4/02/2016,4/02/2016,,,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21357,6968,4/02/2016,4/02/2016,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21358,6969,4/02/2016,4/02/2016,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21359,6971,4/02/2016,4/02/2016,,,,,,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21360,6972,4/02/2016,4/02/2016,,,,,,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21361,6973,4/02/2016,4/02/2016,,,,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21362,6974,4/02/2016,4/02/2016,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21363,6975,4/02/2016,4/02/2016,,,,,,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21364,6976,4/02/2016,4/02/2016,,,,,,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21365,6978,4/02/2016,4/02/2016,,,,,,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21366,6981,4/02/2016,4/02/2016,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21367,6982,4/02/2016,4/02/2016,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21368,6984,4/02/2016,4/02/2016,,,,,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21369,6985,4/02/2016,4/02/2016,,,,,,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21370,6986,4/02/2016,4/02/2016,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21371,6987,4/02/2016,4/02/2016,,,,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21372,6988,4/02/2016,4/02/2016,,,,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21373,6989,4/02/2016,4/02/2016,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21374,6990,4/02/2016,4/02/2016,,,,,,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21375,6991,4/02/2016,4/02/2016,,,,,,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21376,6992,4/02/2016,4/02/2016,,,,,,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21377,6994,4/02/2016,4/02/2016,,,,,,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21378,6995,4/02/2016,4/02/2016,,,,,,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21379,6996,4/02/2016,4/02/2016,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21380,6997,4/02/2016,4/02/2016,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21381,6998,4/02/2016,4/02/2016,,,,,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21382,6999,4/02/2016,4/02/2016,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21383,7002,4/02/2016,4/02/2016,,,,,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21384,7003,4/02/2016,4/02/2016,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21385,7006,4/02/2016,4/02/2016,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21386,7007,4/02/2016,4/02/2016,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21387,7008,4/02/2016,4/02/2016,,,,,,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21388,7010,4/02/2016,4/02/2016,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21389,7012,4/02/2016,4/02/2016,,,,,,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21390,7014,4/02/2016,4/02/2016,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21391,7017,4/02/2016,4/02/2016,,,,,,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21392,7018,4/02/2016,4/02/2016,,,,,,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21393,7019,4/02/2016,4/02/2016,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21394,7020,4/02/2016,4/02/2016,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21395,7021,4/02/2016,4/02/2016,,,,,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21396,7022,4/02/2016,4/02/2016,,,,,,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21397,7023,4/02/2016,4/02/2016,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21398,7025,4/02/2016,4/02/2016,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21399,7027,4/02/2016,4/02/2016,,,,,,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21400,7028,4/02/2016,4/02/2016,,,,,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21401,7029,4/02/2016,4/02/2016,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21402,7030,4/02/2016,4/02/2016,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21403,7031,4/02/2016,4/02/2016,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21404,7033,4/02/2016,4/02/2016,,,,,,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21405,7034,4/02/2016,4/02/2016,,,,,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21406,7037,4/02/2016,4/02/2016,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21407,7038,4/02/2016,4/02/2016,,,,,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21408,7039,4/02/2016,4/02/2016,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21409,7040,4/02/2016,4/02/2016,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21410,7041,4/02/2016,4/02/2016,,,,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21411,7043,4/02/2016,4/02/2016,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21412,7044,4/02/2016,4/02/2016,,,,,,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21413,7045,4/02/2016,4/02/2016,,,,,,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21414,7047,4/02/2016,4/02/2016,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21415,7049,4/02/2016,4/02/2016,,,,,,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21416,7051,4/02/2016,4/02/2016,,,,,,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21417,7052,4/02/2016,4/02/2016,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21418,7053,4/02/2016,4/02/2016,,,,,,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21419,7054,4/02/2016,4/02/2016,,,,,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21420,7056,4/02/2016,4/02/2016,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21421,7057,4/02/2016,4/02/2016,,,,,,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21422,7060,4/02/2016,4/02/2016,,,,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21423,7061,4/02/2016,4/02/2016,,,,,,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21424,7062,4/02/2016,4/02/2016,,,,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21425,7063,4/02/2016,4/02/2016,,,,,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21426,7064,4/02/2016,4/02/2016,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21427,7065,4/02/2016,4/02/2016,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21428,7066,4/02/2016,4/02/2016,,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21429,7067,4/02/2016,4/02/2016,,,,,,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21430,7068,4/02/2016,4/02/2016,,,,,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21431,7072,4/02/2016,4/02/2016,,,,,,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21432,7073,4/02/2016,4/02/2016,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21433,7074,4/02/2016,4/02/2016,,,,,,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21434,7075,4/02/2016,4/02/2016,,,,,,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21435,7076,4/02/2016,4/02/2016,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21436,7077,4/02/2016,4/02/2016,,,,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21437,7078,4/02/2016,4/02/2016,,,,,,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21438,7079,4/02/2016,4/02/2016,,,,,,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21439,7080,4/02/2016,4/02/2016,,,,,,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21440,7081,4/02/2016,4/02/2016,,,,,,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21441,7083,4/02/2016,4/02/2016,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21442,7085,4/02/2016,4/02/2016,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21443,7086,4/02/2016,4/02/2016,,,,,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21444,7087,4/02/2016,4/02/2016,,,,,,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21445,7088,4/02/2016,4/02/2016,,,,,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21446,7090,4/02/2016,4/02/2016,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21447,7091,4/02/2016,4/02/2016,,,,,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21448,7092,4/02/2016,4/02/2016,,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21449,7093,4/02/2016,4/02/2016,,,,,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21450,1140,4/02/2016,4/02/2016,,,,,,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21451,7096,4/02/2016,4/02/2016,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21452,7098,4/02/2016,4/02/2016,,,,,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21453,7100,4/02/2016,4/02/2016,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21454,7101,4/02/2016,4/02/2016,,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21455,7104,4/02/2016,4/02/2016,,,,,,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21456,7105,4/02/2016,4/02/2016,,,,,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21457,7106,4/02/2016,4/02/2016,,,,,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21458,7108,4/02/2016,4/02/2016,,,,,,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21459,8002,4/02/2016,4/02/2016,,,,,,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21460,7113,4/02/2016,4/02/2016,,,,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21461,7114,4/02/2016,4/02/2016,,,,,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21462,7115,4/02/2016,4/02/2016,,,,,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21463,7116,4/02/2016,4/02/2016,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21464,7117,4/02/2016,4/02/2016,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21465,7118,4/02/2016,4/02/2016,,,,,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21466,7121,4/02/2016,4/02/2016,,,,,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21467,7122,4/02/2016,4/02/2016,,,,,,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21468,7123,4/02/2016,4/02/2016,,,,,,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21469,7125,4/02/2016,4/02/2016,,,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21470,7126,4/02/2016,4/02/2016,,,,,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21471,7127,4/02/2016,4/02/2016,,,,,,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21472,7129,4/02/2016,4/02/2016,,,,,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21473,7130,4/02/2016,4/02/2016,,,,,,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21474,7132,4/02/2016,4/02/2016,,,,,,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
21475,7135,4/02/2016,4/02/2016,,,,,,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,4/02/2016,,,,$0.00,,
